"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 15:00:29 GMT 2023","Tue Nov 07 15:00:29 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Tue Nov 07 15:02:10 GMT 2023","Tue Nov 07 15:02:10 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Tue Nov 07 15:00:02 GMT 2023","Tue Nov 07 15:00:02 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 14:59:49 GMT 2023","Tue Nov 07 14:59:51 GMT 2023","1510","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Tue Nov 07 15:00:23 GMT 2023","Tue Nov 07 15:00:23 GMT 2023","16","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Tue Nov 07 15:02:04 GMT 2023","Tue Nov 07 15:02:04 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Tue Nov 07 15:00:11 GMT 2023","Tue Nov 07 15:00:12 GMT 2023","1086","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Tue Nov 07 15:00:00 GMT 2023","Tue Nov 07 15:00:02 GMT 2023","2542","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"skipped","Tue Nov 07 15:00:09 GMT 2023","Tue Nov 07 15:00:09 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Tue Nov 07 15:00:09 GMT 2023","Tue Nov 07 15:00:09 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Tue Nov 07 15:00:29 GMT 2023","Tue Nov 07 15:00:29 GMT 2023","291","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Tue Nov 07 14:58:55 GMT 2023","Tue Nov 07 14:58:57 GMT 2023","1594","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Tue Nov 07 15:00:09 GMT 2023","Tue Nov 07 15:00:09 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"broken","Tue Nov 07 15:02:03 GMT 2023","Tue Nov 07 15:02:03 GMT 2023","591","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"broken","Tue Nov 07 15:00:31 GMT 2023","Tue Nov 07 15:01:01 GMT 2023","30153","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"broken","Tue Nov 07 15:00:16 GMT 2023","Tue Nov 07 15:00:16 GMT 2023","40","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"broken","Tue Nov 07 15:02:03 GMT 2023","Tue Nov 07 15:02:04 GMT 2023","447","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Tue Nov 07 15:00:02 GMT 2023","Tue Nov 07 15:00:02 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"broken","Tue Nov 07 15:01:32 GMT 2023","Tue Nov 07 15:02:02 GMT 2023","30147","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Tue Nov 07 15:00:29 GMT 2023","Tue Nov 07 15:00:29 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:16 GMT 2023","5683","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:58:54 GMT 2023","Tue Nov 07 14:58:55 GMT 2023","1748","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 15:02:28 GMT 2023","Tue Nov 07 15:02:30 GMT 2023","2509","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"broken","Tue Nov 07 15:02:02 GMT 2023","Tue Nov 07 15:02:03 GMT 2023","752","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Tue Nov 07 15:02:04 GMT 2023","Tue Nov 07 15:02:04 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"skipped","Tue Nov 07 15:00:09 GMT 2023","Tue Nov 07 15:00:09 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"skipped","Tue Nov 07 15:00:09 GMT 2023","Tue Nov 07 15:00:09 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
