"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 06 15:18:04 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","6993","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 15:17:21 GMT 2023","Mon Nov 06 15:17:28 GMT 2023","6286","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 15:20:23 GMT 2023","Mon Nov 06 15:20:23 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 15:18:11 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 15:20:53 GMT 2023","Mon Nov 06 15:20:57 GMT 2023","3954","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 15:18:40 GMT 2023","Mon Nov 06 15:18:40 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 15:17:34 GMT 2023","Mon Nov 06 15:17:36 GMT 2023","2101","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Mon Nov 06 15:18:11 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","3","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 15:18:33 GMT 2023","Mon Nov 06 15:18:33 GMT 2023","22","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"failed","Mon Nov 06 15:18:11 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","14","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 15:20:23 GMT 2023","Mon Nov 06 15:20:27 GMT 2023","4021","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"broken","Mon Nov 06 15:19:13 GMT 2023","Mon Nov 06 15:19:43 GMT 2023","30249","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 15:17:54 GMT 2023","Mon Nov 06 15:17:57 GMT 2023","3471","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"failed","Mon Nov 06 15:18:11 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","50","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 15:18:14 GMT 2023","Mon Nov 06 15:18:16 GMT 2023","1570","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 15:20:34 GMT 2023","Mon Nov 06 15:20:41 GMT 2023","7677","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"broken","Mon Nov 06 15:19:43 GMT 2023","Mon Nov 06 15:20:13 GMT 2023","30247","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"broken","Mon Nov 06 15:18:39 GMT 2023","Mon Nov 06 15:18:39 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 15:17:57 GMT 2023","Mon Nov 06 15:17:57 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 15:18:40 GMT 2023","Mon Nov 06 15:18:41 GMT 2023","1151","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Mon Nov 06 15:18:11 GMT 2023","Mon Nov 06 15:18:11 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
