"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 08:31:26 GMT 2023","Mon Nov 06 08:31:28 GMT 2023","1941","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 08:33:08 GMT 2023","Mon Nov 06 08:33:08 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 08:32:18 GMT 2023","Mon Nov 06 08:32:20 GMT 2023","2080","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"broken","Mon Nov 06 08:33:08 GMT 2023","Mon Nov 06 08:33:08 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 08:31:28 GMT 2023","Mon Nov 06 08:31:30 GMT 2023","2102","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 08:31:55 GMT 2023","Mon Nov 06 08:32:01 GMT 2023","5744","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 08:34:00 GMT 2023","Mon Nov 06 08:34:00 GMT 2023","14","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Mon Nov 06 08:32:40 GMT 2023","Mon Nov 06 08:32:42 GMT 2023","1988","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Nov 06 08:32:40 GMT 2023","Mon Nov 06 08:32:40 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"failed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 08:34:13 GMT 2023","Mon Nov 06 08:34:16 GMT 2023","3454","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Mon Nov 06 08:33:08 GMT 2023","Mon Nov 06 08:33:08 GMT 2023","268","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 08:33:47 GMT 2023","Mon Nov 06 08:33:47 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Mon Nov 06 08:33:02 GMT 2023","Mon Nov 06 08:33:03 GMT 2023","56","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Mon Nov 06 08:33:39 GMT 2023","Mon Nov 06 08:33:42 GMT 2023","2578","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 08:33:02 GMT 2023","Mon Nov 06 08:33:02 GMT 2023","19","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"failed","Mon Nov 06 08:34:08 GMT 2023","Mon Nov 06 08:34:13 GMT 2023","5283","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 08:34:05 GMT 2023","Mon Nov 06 08:34:08 GMT 2023","2359","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 08:33:44 GMT 2023","Mon Nov 06 08:33:46 GMT 2023","1767","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"failed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"failed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 08:31:30 GMT 2023","Mon Nov 06 08:31:32 GMT 2023","1848","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 08:32:40 GMT 2023","Mon Nov 06 08:32:40 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 08:32:07 GMT 2023","Mon Nov 06 08:32:12 GMT 2023","5762","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 08:33:18 GMT 2023","Mon Nov 06 08:33:24 GMT 2023","5092","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 08:32:49 GMT 2023","Mon Nov 06 08:32:50 GMT 2023","1424","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Mon Nov 06 08:32:50 GMT 2023","Mon Nov 06 08:32:53 GMT 2023","2643","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"skipped","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Mon Nov 06 08:33:42 GMT 2023","Mon Nov 06 08:33:42 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 08:31:49 GMT 2023","Mon Nov 06 08:31:55 GMT 2023","5750","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"failed","Mon Nov 06 08:31:16 GMT 2023","Mon Nov 06 08:31:26 GMT 2023","9649","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 08:32:36 GMT 2023","Mon Nov 06 08:32:40 GMT 2023","3346","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 08:33:42 GMT 2023","Mon Nov 06 08:33:42 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 08:33:08 GMT 2023","Mon Nov 06 08:33:10 GMT 2023","1255","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Mon Nov 06 08:32:53 GMT 2023","Mon Nov 06 08:32:54 GMT 2023","898","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:48 GMT 2023","1866","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"failed","Mon Nov 06 08:34:00 GMT 2023","Mon Nov 06 08:34:05 GMT 2023","4997","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"failed","Mon Nov 06 08:32:46 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 08:33:47 GMT 2023","Mon Nov 06 08:33:47 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"failed","Mon Nov 06 08:32:31 GMT 2023","Mon Nov 06 08:32:36 GMT 2023","5483","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"failed","Mon Nov 06 08:33:03 GMT 2023","Mon Nov 06 08:33:08 GMT 2023","5586","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 08:32:54 GMT 2023","Mon Nov 06 08:33:02 GMT 2023","8366","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 08:33:08 GMT 2023","Mon Nov 06 08:33:08 GMT 2023","16","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 08:31:44 GMT 2023","Mon Nov 06 08:31:49 GMT 2023","5775","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 08:33:46 GMT 2023","Mon Nov 06 08:33:47 GMT 2023","1653","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"broken","Mon Nov 06 08:32:54 GMT 2023","Mon Nov 06 08:32:54 GMT 2023","41","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 08:32:48 GMT 2023","Mon Nov 06 08:32:49 GMT 2023","810","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 08:33:47 GMT 2023","Mon Nov 06 08:33:47 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 08:32:44 GMT 2023","Mon Nov 06 08:32:46 GMT 2023","2280","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
