"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 18:03:31 GMT 2023","Tue Nov 07 18:03:34 GMT 2023","2795","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Tue Nov 07 18:05:28 GMT 2023","Tue Nov 07 18:05:30 GMT 2023","1753","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Tue Nov 07 18:02:34 GMT 2023","Tue Nov 07 18:02:40 GMT 2023","5659","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 18:05:26 GMT 2023","Tue Nov 07 18:05:26 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Tue Nov 07 18:03:53 GMT 2023","Tue Nov 07 18:03:54 GMT 2023","1066","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"broken","Tue Nov 07 18:03:35 GMT 2023","Tue Nov 07 18:03:35 GMT 2023","42","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"failed","Tue Nov 07 18:05:38 GMT 2023","Tue Nov 07 18:05:44 GMT 2023","5693","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Tue Nov 07 18:03:07 GMT 2023","Tue Nov 07 18:03:08 GMT 2023","1480","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"failed","Tue Nov 07 18:03:27 GMT 2023","Tue Nov 07 18:03:27 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 18:03:27 GMT 2023","Tue Nov 07 18:03:27 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
