"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 15:24:50 GMT 2023","Mon Nov 06 15:24:50 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"failed","Mon Nov 06 15:25:12 GMT 2023","Mon Nov 06 15:25:18 GMT 2023","5391","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 15:25:02 GMT 2023","Mon Nov 06 15:25:04 GMT 2023","2651","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"broken","Mon Nov 06 15:25:18 GMT 2023","Mon Nov 06 15:25:18 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 15:26:51 GMT 2023","Mon Nov 06 15:26:54 GMT 2023","3211","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"failed","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 15:23:51 GMT 2023","Mon Nov 06 15:23:56 GMT 2023","5775","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:26:57 GMT 2023","Mon Nov 06 15:26:57 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 15:24:47 GMT 2023","Mon Nov 06 15:24:50 GMT 2023","2364","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"skipped","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Mon Nov 06 15:27:02 GMT 2023","Mon Nov 06 15:27:02 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"skipped","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 15:24:14 GMT 2023","Mon Nov 06 15:24:19 GMT 2023","5756","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:24:50 GMT 2023","Mon Nov 06 15:24:52 GMT 2023","2055","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"failed","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"broken","Mon Nov 06 15:25:51 GMT 2023","Mon Nov 06 15:26:21 GMT 2023","30144","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"failed","Mon Nov 06 15:27:23 GMT 2023","Mon Nov 06 15:27:28 GMT 2023","5323","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 15:25:04 GMT 2023","Mon Nov 06 15:25:05 GMT 2023","802","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 15:24:37 GMT 2023","Mon Nov 06 15:24:38 GMT 2023","1802","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 15:26:56 GMT 2023","Mon Nov 06 15:26:57 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"failed","Mon Nov 06 15:27:10 GMT 2023","Mon Nov 06 15:27:15 GMT 2023","5451","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 15:25:00 GMT 2023","Mon Nov 06 15:25:02 GMT 2023","1611","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Mon Nov 06 15:24:19 GMT 2023","Mon Nov 06 15:24:25 GMT 2023","5737","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 15:24:57 GMT 2023","Mon Nov 06 15:24:57 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 15:24:31 GMT 2023","Mon Nov 06 15:24:33 GMT 2023","2224","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Mon Nov 06 15:24:44 GMT 2023","Mon Nov 06 15:24:47 GMT 2023","3717","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 15:24:59 GMT 2023","Mon Nov 06 15:25:00 GMT 2023","941","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 15:23:39 GMT 2023","Mon Nov 06 15:23:41 GMT 2023","2072","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:25:18 GMT 2023","Mon Nov 06 15:25:19 GMT 2023","1296","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
