"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 17:07:31 GMT 2023","Tue Nov 07 17:07:33 GMT 2023","2084","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"skipped","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Tue Nov 07 17:06:38 GMT 2023","Tue Nov 07 17:06:44 GMT 2023","5727","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 17:09:34 GMT 2023","Tue Nov 07 17:09:37 GMT 2023","2400","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Tue Nov 07 17:09:41 GMT 2023","Tue Nov 07 17:09:41 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Tue Nov 07 17:08:01 GMT 2023","Tue Nov 07 17:08:02 GMT 2023","1283","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"broken","Tue Nov 07 17:09:33 GMT 2023","Tue Nov 07 17:09:34 GMT 2023","463","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Tue Nov 07 17:06:21 GMT 2023","Tue Nov 07 17:06:23 GMT 2023","1892","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Tue Nov 07 17:09:41 GMT 2023","Tue Nov 07 17:09:41 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Tue Nov 07 17:09:34 GMT 2023","Tue Nov 07 17:09:34 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Tue Nov 07 17:07:14 GMT 2023","Tue Nov 07 17:07:16 GMT 2023","1582","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Tue Nov 07 17:07:25 GMT 2023","Tue Nov 07 17:07:28 GMT 2023","3514","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"failed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Tue Nov 07 17:07:39 GMT 2023","Tue Nov 07 17:07:41 GMT 2023","1530","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Tue Nov 07 17:07:07 GMT 2023","Tue Nov 07 17:07:12 GMT 2023","5704","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 17:07:33 GMT 2023","Tue Nov 07 17:07:35 GMT 2023","2059","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Tue Nov 07 17:10:07 GMT 2023","Tue Nov 07 17:10:10 GMT 2023","3132","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Tue Nov 07 17:07:16 GMT 2023","Tue Nov 07 17:07:17 GMT 2023","1794","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Tue Nov 07 17:06:25 GMT 2023","Tue Nov 07 17:06:26 GMT 2023","1812","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","14","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Tue Nov 07 17:07:53 GMT 2023","Tue Nov 07 17:07:54 GMT 2023","48","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Tue Nov 07 17:07:59 GMT 2023","Tue Nov 07 17:08:00 GMT 2023","12","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Tue Nov 07 17:08:00 GMT 2023","Tue Nov 07 17:08:01 GMT 2023","1423","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Tue Nov 07 17:09:39 GMT 2023","Tue Nov 07 17:09:41 GMT 2023","1652","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"failed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Tue Nov 07 17:07:31 GMT 2023","Tue Nov 07 17:07:31 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 17:07:46 GMT 2023","Tue Nov 07 17:07:53 GMT 2023","7566","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"broken","Tue Nov 07 17:07:59 GMT 2023","Tue Nov 07 17:07:59 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Tue Nov 07 17:07:53 GMT 2023","Tue Nov 07 17:07:53 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Tue Nov 07 17:06:32 GMT 2023","Tue Nov 07 17:06:38 GMT 2023","5727","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Tue Nov 07 17:09:54 GMT 2023","Tue Nov 07 17:09:59 GMT 2023","4910","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"failed","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"failed","Tue Nov 07 17:07:20 GMT 2023","Tue Nov 07 17:07:25 GMT 2023","5149","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Tue Nov 07 17:06:55 GMT 2023","Tue Nov 07 17:07:01 GMT 2023","5720","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 17:07:17 GMT 2023","Tue Nov 07 17:07:20 GMT 2023","2127","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"failed","Tue Nov 07 17:09:48 GMT 2023","Tue Nov 07 17:09:54 GMT 2023","5536","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"broken","Tue Nov 07 17:09:03 GMT 2023","Tue Nov 07 17:09:33 GMT 2023","30133","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Tue Nov 07 17:07:12 GMT 2023","Tue Nov 07 17:07:14 GMT 2023","1833","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Tue Nov 07 17:06:49 GMT 2023","Tue Nov 07 17:06:55 GMT 2023","5722","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Tue Nov 07 17:10:01 GMT 2023","Tue Nov 07 17:10:07 GMT 2023","5267","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Tue Nov 07 17:09:54 GMT 2023","Tue Nov 07 17:09:54 GMT 2023","3","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"skipped","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Tue Nov 07 17:09:59 GMT 2023","Tue Nov 07 17:10:01 GMT 2023","2626","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Tue Nov 07 17:09:41 GMT 2023","Tue Nov 07 17:09:48 GMT 2023","7719","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Tue Nov 07 17:09:41 GMT 2023","Tue Nov 07 17:09:41 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"broken","Tue Nov 07 17:08:32 GMT 2023","Tue Nov 07 17:09:03 GMT 2023","30143","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"skipped","Tue Nov 07 17:07:37 GMT 2023","Tue Nov 07 17:07:37 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Tue Nov 07 17:07:41 GMT 2023","Tue Nov 07 17:07:42 GMT 2023","1425","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"broken","Tue Nov 07 17:09:33 GMT 2023","Tue Nov 07 17:09:33 GMT 2023","756","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
