"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 15:33:36 GMT 2023","Mon Nov 06 15:33:37 GMT 2023","1242","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"broken","Mon Nov 06 15:33:54 GMT 2023","Mon Nov 06 15:33:54 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 15:33:54 GMT 2023","Mon Nov 06 15:33:54 GMT 2023","345","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 15:35:34 GMT 2023","Mon Nov 06 15:35:36 GMT 2023","1852","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 15:35:32 GMT 2023","Mon Nov 06 15:35:32 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 15:33:29 GMT 2023","Mon Nov 06 15:33:31 GMT 2023","1897","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 15:32:22 GMT 2023","Mon Nov 06 15:32:24 GMT 2023","1562","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 15:35:32 GMT 2023","Mon Nov 06 15:35:34 GMT 2023","1972","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 15:35:29 GMT 2023","Mon Nov 06 15:35:32 GMT 2023","2556","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 15:35:32 GMT 2023","Mon Nov 06 15:35:32 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"failed","Mon Nov 06 15:33:16 GMT 2023","Mon Nov 06 15:33:21 GMT 2023","5111","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"failed","Mon Nov 06 15:35:49 GMT 2023","Mon Nov 06 15:35:55 GMT 2023","5246","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Mon Nov 06 15:32:53 GMT 2023","Mon Nov 06 15:32:58 GMT 2023","5697","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:32:47 GMT 2023","Mon Nov 06 15:32:53 GMT 2023","5693","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:32:21 GMT 2023","Mon Nov 06 15:32:22 GMT 2023","1616","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 15:33:37 GMT 2023","Mon Nov 06 15:33:41 GMT 2023","3113","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"skipped","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 15:33:41 GMT 2023","Mon Nov 06 15:33:42 GMT 2023","1100","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 15:32:41 GMT 2023","Mon Nov 06 15:32:47 GMT 2023","5706","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 15:33:48 GMT 2023","Mon Nov 06 15:33:54 GMT 2023","5293","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"skipped","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 15:35:32 GMT 2023","Mon Nov 06 15:35:32 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"skipped","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Mon Nov 06 15:32:58 GMT 2023","Mon Nov 06 15:33:04 GMT 2023","5691","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 15:33:12 GMT 2023","Mon Nov 06 15:33:13 GMT 2023","1325","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 15:35:58 GMT 2023","Mon Nov 06 15:36:02 GMT 2023","3263","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"broken","Mon Nov 06 15:34:56 GMT 2023","Mon Nov 06 15:35:26 GMT 2023","30148","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 15:32:36 GMT 2023","Mon Nov 06 15:32:41 GMT 2023","5696","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 15:33:21 GMT 2023","Mon Nov 06 15:33:25 GMT 2023","3850","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 15:35:57 GMT 2023","Mon Nov 06 15:35:58 GMT 2023","1046","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 15:35:38 GMT 2023","Mon Nov 06 15:35:38 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 15:35:38 GMT 2023","Mon Nov 06 15:35:38 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 15:33:14 GMT 2023","Mon Nov 06 15:33:16 GMT 2023","1509","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 15:32:24 GMT 2023","Mon Nov 06 15:32:30 GMT 2023","5843","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Mon Nov 06 15:33:33 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 15:35:32 GMT 2023","Mon Nov 06 15:35:32 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"failed","Mon Nov 06 15:32:08 GMT 2023","Mon Nov 06 15:32:19 GMT 2023","11172","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:33:54 GMT 2023","Mon Nov 06 15:33:54 GMT 2023","0","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 15:33:31 GMT 2023","Mon Nov 06 15:33:33 GMT 2023","1999","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
