"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","4","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Tue Nov 07 14:57:34 GMT 2023","Tue Nov 07 14:57:35 GMT 2023","1339","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Tue Nov 07 14:57:11 GMT 2023","Tue Nov 07 14:57:13 GMT 2023","1674","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Tue Nov 07 14:59:17 GMT 2023","Tue Nov 07 14:59:20 GMT 2023","2836","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"skipped","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"failed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","5","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"failed","Tue Nov 07 14:55:14 GMT 2023","Tue Nov 07 14:55:29 GMT 2023","14495","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 14:56:54 GMT 2023","Tue Nov 07 14:56:54 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Tue Nov 07 14:56:00 GMT 2023","Tue Nov 07 14:56:06 GMT 2023","6154","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 14:56:37 GMT 2023","Tue Nov 07 14:56:39 GMT 2023","2030","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"broken","Tue Nov 07 14:57:37 GMT 2023","Tue Nov 07 14:58:07 GMT 2023","30222","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"failed","Tue Nov 07 14:59:36 GMT 2023","Tue Nov 07 14:59:41 GMT 2023","5742","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Tue Nov 07 14:57:34 GMT 2023","Tue Nov 07 14:57:34 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Tue Nov 07 14:57:27 GMT 2023","Tue Nov 07 14:57:27 GMT 2023","67","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Tue Nov 07 14:56:54 GMT 2023","Tue Nov 07 14:56:57 GMT 2023","3158","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Tue Nov 07 14:56:54 GMT 2023","Tue Nov 07 14:56:54 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 14:59:20 GMT 2023","Tue Nov 07 14:59:20 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Tue Nov 07 14:55:47 GMT 2023","Tue Nov 07 14:55:54 GMT 2023","6171","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Tue Nov 07 14:59:20 GMT 2023","Tue Nov 07 14:59:29 GMT 2023","8680","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"failed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","5","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Tue Nov 07 14:57:27 GMT 2023","Tue Nov 07 14:57:27 GMT 2023","22","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Tue Nov 07 14:57:09 GMT 2023","Tue Nov 07 14:57:11 GMT 2023","2008","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:14 GMT 2023","4117","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"failed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","45","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Tue Nov 07 14:59:45 GMT 2023","Tue Nov 07 14:59:47 GMT 2023","1654","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"broken","Tue Nov 07 14:58:37 GMT 2023","Tue Nov 07 14:59:07 GMT 2023","30212","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Tue Nov 07 14:57:19 GMT 2023","Tue Nov 07 14:57:27 GMT 2023","8487","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"broken","Tue Nov 07 14:59:09 GMT 2023","Tue Nov 07 14:59:09 GMT 2023","706","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:59:14 GMT 2023","Tue Nov 07 14:59:17 GMT 2023","3066","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"failed","Tue Nov 07 14:56:39 GMT 2023","Tue Nov 07 14:56:45 GMT 2023","5937","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Tue Nov 07 14:57:01 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","4585","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"skipped","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Tue Nov 07 14:55:29 GMT 2023","Tue Nov 07 14:55:32 GMT 2023","3006","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 14:57:33 GMT 2023","Tue Nov 07 14:57:34 GMT 2023","429","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"skipped","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"skipped","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"failed","Tue Nov 07 14:59:29 GMT 2023","Tue Nov 07 14:59:36 GMT 2023","6800","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Tue Nov 07 14:59:41 GMT 2023","Tue Nov 07 14:59:45 GMT 2023","3657","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Tue Nov 07 14:56:24 GMT 2023","Tue Nov 07 14:56:31 GMT 2023","6251","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 14:55:39 GMT 2023","Tue Nov 07 14:55:41 GMT 2023","2314","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 14:57:34 GMT 2023","Tue Nov 07 14:57:34 GMT 2023","19","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"failed","Tue Nov 07 14:57:27 GMT 2023","Tue Nov 07 14:57:33 GMT 2023","5896","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Tue Nov 07 14:59:36 GMT 2023","Tue Nov 07 14:59:36 GMT 2023","4","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Tue Nov 07 14:56:12 GMT 2023","Tue Nov 07 14:56:18 GMT 2023","6143","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"broken","Tue Nov 07 14:59:07 GMT 2023","Tue Nov 07 14:59:09 GMT 2023","1107","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Tue Nov 07 14:56:31 GMT 2023","Tue Nov 07 14:56:33 GMT 2023","2126","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"broken","Tue Nov 07 14:57:19 GMT 2023","Tue Nov 07 14:57:19 GMT 2023","56","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Tue Nov 07 14:55:41 GMT 2023","Tue Nov 07 14:55:47 GMT 2023","6307","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 14:57:13 GMT 2023","Tue Nov 07 14:57:17 GMT 2023","4050","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Tue Nov 07 14:59:47 GMT 2023","Tue Nov 07 14:59:51 GMT 2023","4601","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Tue Nov 07 14:56:57 GMT 2023","Tue Nov 07 14:57:01 GMT 2023","3343","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Tue Nov 07 14:56:33 GMT 2023","Tue Nov 07 14:56:35 GMT 2023","1980","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Tue Nov 07 14:56:18 GMT 2023","Tue Nov 07 14:56:24 GMT 2023","6132","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:09 GMT 2023","3466","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Tue Nov 07 14:55:54 GMT 2023","Tue Nov 07 14:56:00 GMT 2023","6147","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","5","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"broken","Tue Nov 07 14:57:33 GMT 2023","Tue Nov 07 14:57:33 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Tue Nov 07 14:59:20 GMT 2023","Tue Nov 07 14:59:20 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"failed","Tue Nov 07 14:55:32 GMT 2023","Tue Nov 07 14:55:39 GMT 2023","6564","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:56:51 GMT 2023","Tue Nov 07 14:56:54 GMT 2023","3306","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Tue Nov 07 14:59:10 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Tue Nov 07 14:59:20 GMT 2023","Tue Nov 07 14:59:20 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"broken","Tue Nov 07 14:58:07 GMT 2023","Tue Nov 07 14:58:37 GMT 2023","30218","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Tue Nov 07 14:57:35 GMT 2023","Tue Nov 07 14:57:37 GMT 2023","1675","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Tue Nov 07 14:56:35 GMT 2023","Tue Nov 07 14:56:37 GMT 2023","2237","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"broken","Tue Nov 07 14:59:09 GMT 2023","Tue Nov 07 14:59:10 GMT 2023","689","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Tue Nov 07 14:56:45 GMT 2023","Tue Nov 07 14:56:51 GMT 2023","5877","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Tue Nov 07 14:57:17 GMT 2023","Tue Nov 07 14:57:19 GMT 2023","1980","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"failed","Tue Nov 07 14:57:05 GMT 2023","Tue Nov 07 14:57:05 GMT 2023","7","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
