"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 08:28:38 GMT 2023","Mon Nov 06 08:28:39 GMT 2023","1675","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 08:29:04 GMT 2023","Mon Nov 06 08:29:07 GMT 2023","2694","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 08:27:56 GMT 2023","Mon Nov 06 08:28:02 GMT 2023","5667","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 08:28:53 GMT 2023","Mon Nov 06 08:28:55 GMT 2023","2059","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Nov 06 08:29:21 GMT 2023","Mon Nov 06 08:29:21 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 08:28:08 GMT 2023","Mon Nov 06 08:28:13 GMT 2023","5662","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 08:29:56 GMT 2023","Mon Nov 06 08:30:02 GMT 2023","5861","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 08:29:46 GMT 2023","Mon Nov 06 08:29:48 GMT 2023","2873","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Mon Nov 06 08:29:00 GMT 2023","Mon Nov 06 08:29:02 GMT 2023","2023","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"failed","Mon Nov 06 08:29:00 GMT 2023","Mon Nov 06 08:29:00 GMT 2023","3","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 08:28:25 GMT 2023","Mon Nov 06 08:28:30 GMT 2023","5629","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 08:29:56 GMT 2023","Mon Nov 06 08:29:56 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 08:29:51 GMT 2023","Mon Nov 06 08:29:51 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 08:29:07 GMT 2023","Mon Nov 06 08:29:08 GMT 2023","833","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 08:29:21 GMT 2023","Mon Nov 06 08:29:21 GMT 2023","30","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"skipped","Mon Nov 06 08:29:00 GMT 2023","Mon Nov 06 08:29:00 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Mon Nov 06 08:28:36 GMT 2023","Mon Nov 06 08:28:38 GMT 2023","1514","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
