"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 15:20:47 GMT 2023","Mon Nov 06 15:20:49 GMT 2023","2011","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"broken","Mon Nov 06 15:22:50 GMT 2023","Mon Nov 06 15:23:21 GMT 2023","30209","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"failed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","7","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 15:21:41 GMT 2023","Mon Nov 06 15:21:41 GMT 2023","24","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"failed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","24","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 15:23:29 GMT 2023","Mon Nov 06 15:23:29 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 15:24:01 GMT 2023","Mon Nov 06 15:24:02 GMT 2023","1266","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"failed","Mon Nov 06 15:23:46 GMT 2023","Mon Nov 06 15:23:52 GMT 2023","6324","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Mon Nov 06 15:19:52 GMT 2023","Mon Nov 06 15:19:54 GMT 2023","1851","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 15:21:07 GMT 2023","Mon Nov 06 15:21:07 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 15:19:50 GMT 2023","Mon Nov 06 15:19:52 GMT 2023","2233","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 15:21:49 GMT 2023","Mon Nov 06 15:21:50 GMT 2023","1376","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:20 GMT 2023","3151","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 15:21:13 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","3388","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 15:21:47 GMT 2023","Mon Nov 06 15:21:47 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 15:23:38 GMT 2023","Mon Nov 06 15:23:46 GMT 2023","7783","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 15:21:30 GMT 2023","Mon Nov 06 15:21:32 GMT 2023","1963","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 15:20:13 GMT 2023","Mon Nov 06 15:20:19 GMT 2023","6146","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 15:23:29 GMT 2023","Mon Nov 06 15:23:29 GMT 2023","10","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 15:21:02 GMT 2023","Mon Nov 06 15:21:07 GMT 2023","4317","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 15:23:35 GMT 2023","Mon Nov 06 15:23:38 GMT 2023","2671","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"failed","Mon Nov 06 15:21:17 GMT 2023","Mon Nov 06 15:21:17 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 15:21:47 GMT 2023","Mon Nov 06 15:21:49 GMT 2023","1374","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Mon Nov 06 15:23:38 GMT 2023","Mon Nov 06 15:23:38 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
